Amount Requested,Application Date,Loan Title,Zip Code,State,DTI,EmpLenY,Approved
5000.0,2017-12-01,Car financing,300xx,GA,9.42,2.0,1
20000.0,2017-12-01,Other,300xx,GA,22.7,10.0,1
7000.0,2017-12-01,Debt consolidation,300xx,GA,11.32,3.0,1
15300.0,2017-12-01,Debt consolidation,300xx,GA,23.54,6.0,1
8000.0,2017-12-01,Debt consolidation,300xx,GA,17.97,2.0,1
30000.0,2017-12-01,Home improvement,300xx,GA,22.15,10.0,1
40000.0,2017-12-01,Debt consolidation,300xx,GA,1.7,3.0,1
11900.0,2017-12-01,Credit card refinancing,300xx,GA,14.67,10.0,1
10000.0,2017-12-01,Debt consolidation,301xx,GA,13.23,9.0,1
35000.0,2017-12-01,Debt consolidation,301xx,GA,15.78,6.0,1
13800.0,2017-12-01,Debt consolidation,301xx,GA,17.7,7.0,1
25000.0,2017-12-01,Debt consolidation,301xx,GA,14.61,4.0,1
24000.0,2017-12-01,Credit card refinancing,301xx,GA,3.77,6.0,1
25000.0,2017-12-01,Debt consolidation,301xx,GA,18.66,3.0,1
8000.0,2017-12-01,Credit card refinancing,301xx,GA,8.25,3.0,1
17500.0,2017-12-01,Other,301xx,GA,9.55,3.0,1
8000.0,2017-12-01,Business,301xx,GA,9.56,10.0,1
7200.0,2017-12-01,Credit card refinancing,301xx,GA,18.84,10.0,1
10000.0,2017-12-01,Debt consolidation,301xx,GA,13.44,0.5,1
5050.0,2017-12-01,Other,301xx,GA,17.64,10.0,1
15000.0,2017-12-01,Debt consolidation,301xx,GA,51.4,8.0,1
15000.0,2017-12-01,Debt consolidation,301xx,GA,23.21,6.0,1
35000.0,2017-12-01,Debt consolidation,301xx,GA,59.86,10.0,1
12000.0,2017-12-01,Debt consolidation,301xx,GA,25.17,10.0,1
10000.0,2017-12-01,Debt consolidation,301xx,GA,35.03,4.0,1
3025.0,2017-12-01,Other,301xx,GA,35.27,4.0,1
10000.0,2017-12-01,Business,301xx,GA,19.25,10.0,1
10000.0,2017-12-01,Business,301xx,GA,9.17,10.0,1
7000.0,2017-12-01,Debt consolidation,301xx,GA,30.31,6.0,1
3500.0,2017-12-01,Debt consolidation,301xx,GA,28.21,10.0,1
10000.0,2017-12-01,Credit card refinancing,301xx,GA,8.29,10.0,1
23000.0,2017-12-01,Credit card refinancing,301xx,GA,26.61,0.5,1
8700.0,2017-12-01,Debt consolidation,301xx,GA,11.92,4.0,1
10650.0,2017-12-01,Debt consolidation,301xx,GA,13.5,1.0,1
12425.0,2017-12-01,Debt consolidation,301xx,GA,25.66,5.0,1
4800.0,2017-12-01,Credit card refinancing,302xx,GA,7.75,2.0,1
32000.0,2017-12-01,Debt consolidation,302xx,GA,37.09,10.0,1
5000.0,2017-12-01,Debt consolidation,302xx,GA,12.64,1.0,1
10375.0,2017-12-01,Debt consolidation,302xx,GA,39.06,10.0,1
12500.0,2017-12-01,Other,302xx,GA,27.28,10.0,1
35000.0,2017-12-01,Credit card refinancing,302xx,GA,27.67,6.0,1
16400.0,2017-12-01,Debt consolidation,302xx,GA,10.1,10.0,1
3025.0,2017-12-01,Credit card refinancing,302xx,GA,29.57,6.0,1
10000.0,2017-12-01,Debt consolidation,302xx,GA,12.7,10.0,1
4225.0,2017-12-01,Credit card refinancing,302xx,GA,22.29,6.0,1
22500.0,2017-12-01,Debt consolidation,302xx,GA,15.44,6.0,1
10000.0,2017-12-01,Credit card refinancing,303xx,GA,3.34,10.0,1
12000.0,2017-12-01,Debt consolidation,303xx,GA,1.94,2.0,1
15000.0,2017-12-01,Other,303xx,GA,3.35,1.0,1
35000.0,2017-12-01,Debt consolidation,303xx,GA,17.99,4.0,1
10000.0,2017-12-01,Debt consolidation,303xx,GA,12.98,6.0,1
12000.0,2017-12-01,Debt consolidation,303xx,GA,14.09,6.0,1
24000.0,2017-12-01,Debt consolidation,303xx,GA,6.35,6.0,1
10000.0,2017-12-01,Debt consolidation,303xx,GA,19.05,10.0,1
21975.0,2017-12-01,Credit card refinancing,303xx,GA,21.73,2.0,1
22400.0,2017-12-01,Debt consolidation,303xx,GA,28.76,3.0,1
13000.0,2017-12-01,Debt consolidation,303xx,GA,17.23,3.0,1
28000.0,2017-12-01,Debt consolidation,303xx,GA,2.76,10.0,1
15000.0,2017-12-01,Debt consolidation,303xx,GA,15.13,0.5,1
20000.0,2017-12-01,Debt consolidation,303xx,GA,22.82,3.0,1
18000.0,2017-12-01,Debt consolidation,303xx,GA,31.85,10.0,1
8000.0,2017-12-01,Debt consolidation,303xx,GA,18.5,3.0,1
17000.0,2017-12-01,Credit card refinancing,303xx,GA,25.19,3.0,1
28000.0,2017-12-01,Debt consolidation,304xx,GA,22.63,10.0,1
3025.0,2017-12-01,Major purchase,304xx,GA,20.92,10.0,1
11500.0,2017-12-01,Debt consolidation,304xx,GA,24.17,10.0,1
24000.0,2017-12-01,Credit card refinancing,304xx,GA,6.63,3.0,1
8000.0,2017-12-01,Debt consolidation,305xx,GA,20.84,3.0,1
6000.0,2017-12-01,Debt consolidation,305xx,GA,16.19,2.0,1
35000.0,2017-12-01,Debt consolidation,305xx,GA,2.09,10.0,1
7000.0,2017-12-01,Debt consolidation,305xx,GA,31.2,2.0,1
3025.0,2017-12-01,Other,305xx,GA,10.33,10.0,1
10000.0,2017-12-01,Debt consolidation,305xx,GA,35.38,6.0,1
12000.0,2017-12-01,Debt consolidation,305xx,GA,24.24,10.0,1
35000.0,2017-12-01,Business,306xx,GA,1.04,1.0,1
16000.0,2017-12-01,Other,306xx,GA,13.07,6.0,1
17000.0,2017-12-01,Other,306xx,GA,20.45,10.0,1
17000.0,2017-12-01,Credit card refinancing,306xx,GA,6.31,10.0,1
10000.0,2017-12-01,Debt consolidation,306xx,GA,10.27,10.0,1
11000.0,2017-12-01,Credit card refinancing,306xx,GA,1.03,1.0,1
12000.0,2017-12-01,Credit card refinancing,307xx,GA,12.82,10.0,1
8450.0,2017-12-01,Debt consolidation,307xx,GA,16.36,6.0,1
38000.0,2017-12-01,Debt consolidation,307xx,GA,16.46,1.0,1
5600.0,2017-12-01,Credit card refinancing,307xx,GA,14.54,10.0,1
24000.0,2017-12-01,Debt consolidation,308xx,GA,22.38,6.0,1
30000.0,2017-12-01,Debt consolidation,308xx,GA,16.22,10.0,1
25000.0,2017-12-01,Debt consolidation,308xx,GA,13.86,6.0,1
10000.0,2017-12-01,Vacation,308xx,GA,18.9,10.0,1
6000.0,2017-12-01,Credit card refinancing,309xx,GA,11.95,9.0,1
22500.0,2017-12-01,Debt consolidation,309xx,GA,9.15,0.5,1
9700.0,2017-12-01,Debt consolidation,310xx,GA,30.13,5.0,1
30000.0,2017-12-01,Other,310xx,GA,29.68,10.0,1
3625.0,2017-12-01,Debt consolidation,310xx,GA,16.26,4.0,1
10500.0,2017-12-01,Other,310xx,GA,10.97,6.0,1
19000.0,2017-12-01,Other,310xx,GA,39.63,6.0,1
12000.0,2017-12-01,Debt consolidation,312xx,GA,35.89,2.0,1
3025.0,2017-12-01,Other,312xx,GA,8.03,4.0,1
3200.0,2017-12-01,Credit card refinancing,313xx,GA,24.0,0.5,1
20000.0,2017-12-01,Other,313xx,GA,15.96,6.0,1
18000.0,2017-12-01,Debt consolidation,313xx,GA,5.11,1.0,1
11600.0,2017-12-01,Debt consolidation,313xx,GA,22.11,0.5,1
32000.0,2017-12-01,Credit card refinancing,313xx,GA,24.92,10.0,1
16000.0,2017-12-01,Debt consolidation,314xx,GA,14.18,10.0,1
4000.0,2017-12-01,Other,314xx,GA,20.81,7.0,1
12000.0,2017-12-01,Debt consolidation,314xx,GA,34.96,1.0,1
17925.0,2017-12-01,Other,314xx,GA,22.38,6.0,1
18000.0,2017-12-01,Debt consolidation,314xx,GA,23.44,10.0,1
6000.0,2017-12-01,Major purchase,316xx,GA,4.3,1.0,1
12000.0,2017-12-01,Other,317xx,GA,29.99,10.0,1
5000.0,2017-12-01,Debt consolidation,317xx,GA,37.24,6.0,1
12000.0,2017-12-01,Credit card refinancing,317xx,GA,15.84,6.0,1
24000.0,2017-12-01,Debt consolidation,317xx,GA,25.86,10.0,1
3025.0,2017-12-01,Other,317xx,GA,9.86,4.0,1
35000.0,2017-12-01,Credit card refinancing,319xx,GA,13.77,5.0,1
20000.0,2017-12-01,Debt consolidation,967xx,HI,33.29,5.0,1
4000.0,2017-12-01,Debt consolidation,967xx,HI,39.75,3.0,1
12000.0,2017-12-01,Debt consolidation,967xx,HI,28.41,10.0,1
12000.0,2017-12-01,Other,967xx,HI,4.31,9.0,1
10000.0,2017-12-01,Debt consolidation,967xx,HI,23.73,10.0,1
6800.0,2017-12-01,Debt consolidation,967xx,HI,29.89,10.0,1
28000.0,2017-12-01,Credit card refinancing,967xx,HI,9.88,10.0,1
10000.0,2017-12-01,Debt consolidation,967xx,HI,8.5,10.0,1
30000.0,2017-12-01,Debt consolidation,967xx,HI,28.37,10.0,1
40000.0,2017-12-01,Other,967xx,HI,0.03,6.0,1
22000.0,2017-12-01,Credit card refinancing,967xx,HI,30.39,10.0,1
17725.0,2017-12-01,Other,967xx,HI,18.09,10.0,1
16000.0,2017-12-01,Debt consolidation,967xx,HI,5.95,10.0,1
3750.0,2017-12-01,Debt consolidation,967xx,HI,16.59,1.0,1
12000.0,2017-12-01,Debt consolidation,967xx,HI,15.75,7.0,1
24000.0,2017-12-01,Credit card refinancing,967xx,HI,23.62,8.0,1
10000.0,2017-12-01,Debt consolidation,967xx,HI,29.13,0.5,1
15000.0,2017-12-01,Debt consolidation,967xx,HI,13.97,10.0,1
24000.0,2017-12-01,Home improvement,967xx,HI,7.18,6.0,1
10000.0,2017-12-01,Debt consolidation,968xx,HI,14.05,3.0,1
12000.0,2017-12-01,Credit card refinancing,968xx,HI,17.8,6.0,1
7200.0,2017-12-01,Credit card refinancing,968xx,HI,32.0,1.0,1
30000.0,2017-12-01,Business,968xx,HI,32.01,10.0,1
40000.0,2017-12-01,Debt consolidation,968xx,HI,27.46,10.0,1
7000.0,2017-12-01,Debt consolidation,968xx,HI,168.82,1.0,1
22000.0,2017-12-01,Credit card refinancing,968xx,HI,21.62,4.0,1
10000.0,2017-12-01,Debt consolidation,832xx,ID,13.64,0.5,1
15000.0,2017-12-01,Debt consolidation,832xx,ID,29.59,10.0,1
25000.0,2017-12-01,Debt consolidation,832xx,ID,12.16,6.0,1
3200.0,2017-12-01,Other,832xx,ID,26.08,2.0,1
5000.0,2017-12-01,Moving and relocation,833xx,ID,23.95,2.0,1
6000.0,2017-12-01,Debt consolidation,834xx,ID,27.78,10.0,1
12000.0,2017-12-01,Car financing,836xx,ID,16.89,8.0,1
22350.0,2017-12-01,Credit card refinancing,836xx,ID,34.96,7.0,1
4000.0,2017-12-01,Debt consolidation,837xx,ID,10.23,10.0,1
5000.0,2017-12-01,Other,838xx,ID,19.41,6.0,1
12000.0,2017-12-01,Credit card refinancing,838xx,ID,7.15,7.0,1
30000.0,2017-12-01,Debt consolidation,838xx,ID,7.72,2.0,1
25000.0,2017-12-01,Credit card refinancing,838xx,ID,25.66,10.0,1
20000.0,2017-12-01,Credit card refinancing,838xx,ID,59.35,7.0,1
21000.0,2017-12-01,Credit card refinancing,528xx,IL,31.38,5.0,1
15000.0,2017-12-01,Home improvement,600xx,IL,12.11,4.0,1
5000.0,2017-12-01,Car financing,600xx,IL,10.19,3.0,1
16000.0,2017-12-01,Other,600xx,IL,17.75,3.0,1
14000.0,2017-12-01,Credit card refinancing,600xx,IL,13.49,8.0,1
14000.0,2017-12-01,Debt consolidation,600xx,IL,17.82,10.0,1
13500.0,2017-12-01,Debt consolidation,600xx,IL,26.69,9.0,1
16000.0,2017-12-01,Debt consolidation,600xx,IL,23.41,8.0,1
20000.0,2017-12-01,Debt consolidation,600xx,IL,27.23,2.0,1
15000.0,2017-12-01,Debt consolidation,600xx,IL,21.32,8.0,1
10000.0,2017-12-01,Debt consolidation,600xx,IL,5.48,3.0,1
30000.0,2017-12-01,Debt consolidation,600xx,IL,21.73,10.0,1
6000.0,2017-12-01,Debt consolidation,600xx,IL,10.53,10.0,1
21000.0,2017-12-01,Credit card refinancing,600xx,IL,15.41,10.0,1
12000.0,2017-12-01,Medical expenses,600xx,IL,67.83,10.0,1
24000.0,2017-12-01,Debt consolidation,600xx,IL,35.11,8.0,1
24025.0,2017-12-01,Debt consolidation,600xx,IL,25.11,10.0,1
12000.0,2017-12-01,Credit card refinancing,600xx,IL,25.78,6.0,1
16000.0,2017-12-01,Credit card refinancing,600xx,IL,25.01,2.0,1
20000.0,2017-12-01,Debt consolidation,600xx,IL,5.01,2.0,1
30000.0,2017-12-01,Other,600xx,IL,20.79,0.5,1
10000.0,2017-12-01,Debt consolidation,600xx,IL,2.15,10.0,1
20000.0,2017-12-01,Debt consolidation,600xx,IL,13.96,10.0,1
22000.0,2017-12-01,Debt consolidation,600xx,IL,4.69,10.0,1
12000.0,2017-12-01,Credit card refinancing,601xx,IL,36.8,5.0,1
3950.0,2017-12-01,Credit card refinancing,601xx,IL,7.13,2.0,1
8000.0,2017-12-01,Debt consolidation,601xx,IL,12.63,10.0,1
15000.0,2017-12-01,Debt consolidation,601xx,IL,16.1,0.5,1
18000.0,2017-12-01,Debt consolidation,601xx,IL,10.47,10.0,1
25000.0,2017-12-01,Credit card refinancing,601xx,IL,17.45,3.0,1
10000.0,2017-12-01,Credit card refinancing,601xx,IL,25.44,10.0,1
10000.0,2017-12-01,Debt consolidation,601xx,IL,17.1,10.0,1
30000.0,2017-12-01,Debt consolidation,601xx,IL,20.55,7.0,1
35000.0,2017-12-01,Debt consolidation,601xx,IL,53.48,10.0,1
11200.0,2017-12-01,Debt consolidation,601xx,IL,8.09,10.0,1
6000.0,2017-12-01,Debt consolidation,601xx,IL,34.4,2.0,1
20000.0,2017-12-01,Debt consolidation,601xx,IL,23.91,9.0,1
15000.0,2017-12-01,Credit card refinancing,601xx,IL,25.71,3.0,1
3600.0,2017-12-01,Debt consolidation,601xx,IL,35.29,6.0,1
6000.0,2017-12-01,Credit card refinancing,601xx,IL,18.25,10.0,1
25000.0,2017-12-01,Debt consolidation,601xx,IL,19.23,10.0,1
40000.0,2017-12-01,Debt consolidation,601xx,IL,15.07,10.0,1
10000.0,2017-12-01,Other,601xx,IL,21.41,6.0,1
12000.0,2017-12-01,Credit card refinancing,601xx,IL,15.77,0.5,1
15000.0,2017-12-01,Debt consolidation,601xx,IL,8.71,10.0,1
29350.0,2017-12-01,Business,601xx,IL,27.14,10.0,1
16000.0,2017-12-01,Debt consolidation,601xx,IL,28.13,2.0,1
19200.0,2017-12-01,Debt consolidation,601xx,IL,11.2,6.0,1
14000.0,2017-12-01,Debt consolidation,601xx,IL,18.11,0.5,1
1600.0,2017-12-01,Debt consolidation,601xx,IL,10.55,10.0,1
35000.0,2017-12-01,Debt consolidation,601xx,IL,27.71,10.0,1
30000.0,2017-12-01,Credit card refinancing,603xx,IL,21.12,0.5,1
30000.0,2017-12-01,Debt consolidation,604xx,IL,17.26,10.0,1
12000.0,2017-12-01,Debt consolidation,604xx,IL,20.8,10.0,1
10000.0,2017-12-01,Debt consolidation,604xx,IL,15.24,6.0,1
12000.0,2017-12-01,Debt consolidation,604xx,IL,36.14,10.0,1
9600.0,2017-12-01,Debt consolidation,604xx,IL,36.32,10.0,1
10500.0,2017-12-01,Home improvement,604xx,IL,16.72,0.5,1
9000.0,2017-12-01,Vacation,604xx,IL,13.35,4.0,1
19000.0,2017-12-01,Debt consolidation,604xx,IL,16.83,2.0,1
8000.0,2017-12-01,Other,604xx,IL,12.14,10.0,1
22000.0,2017-12-01,Debt consolidation,604xx,IL,10.69,10.0,1
12000.0,2017-12-01,Debt consolidation,604xx,IL,23.83,5.0,1
9000.0,2017-12-01,Other,604xx,IL,3.21,5.0,1
32000.0,2017-12-01,Other,604xx,IL,12.82,7.0,1
35000.0,2017-12-01,Debt consolidation,604xx,IL,30.35,10.0,1
14000.0,2017-12-01,Debt consolidation,604xx,IL,23.54,0.5,1
15000.0,2017-12-01,Credit card refinancing,604xx,IL,17.32,4.0,1
20000.0,2017-12-01,Debt consolidation,604xx,IL,7.6,5.0,1
23000.0,2017-12-01,Other,604xx,IL,5.45,10.0,1
8000.0,2017-12-01,Debt consolidation,604xx,IL,3.8,3.0,1
10500.0,2017-12-01,Debt consolidation,604xx,IL,19.44,6.0,1
10000.0,2017-12-01,Credit card refinancing,604xx,IL,24.11,3.0,1
7650.0,2017-12-01,Debt consolidation,604xx,IL,12.74,10.0,1
5000.0,2017-12-01,Home improvement,604xx,IL,10.11,3.0,1
20000.0,2017-12-01,Credit card refinancing,604xx,IL,12.1,2.0,1
18000.0,2017-12-01,Debt consolidation,604xx,IL,24.77,0.5,1
35000.0,2017-12-01,Debt consolidation,604xx,IL,24.75,1.0,1
10000.0,2017-12-01,Credit card refinancing,604xx,IL,17.96,10.0,1
10000.0,2017-12-01,Business,604xx,IL,24.58,10.0,1
12000.0,2017-12-01,Debt consolidation,604xx,IL,30.54,3.0,1
10000.0,2017-12-01,Credit card refinancing,604xx,IL,19.47,6.0,1
24000.0,2017-12-01,Debt consolidation,604xx,IL,5.13,0.5,1
3500.0,2017-12-01,Home improvement,604xx,IL,28.33,10.0,1
22000.0,2017-12-01,Car financing,604xx,IL,10.45,10.0,1
12000.0,2017-12-01,Credit card refinancing,604xx,IL,34.2,6.0,1
12000.0,2017-12-01,Medical expenses,604xx,IL,68.8,3.0,1
3000.0,2017-12-01,Medical expenses,604xx,IL,31.9,6.0,1
25000.0,2017-12-01,Debt consolidation,604xx,IL,9.23,10.0,1
9600.0,2017-12-01,Debt consolidation,605xx,IL,36.06,7.0,1
6000.0,2017-12-01,Debt consolidation,605xx,IL,30.02,1.0,1
24000.0,2017-12-01,Credit card refinancing,605xx,IL,18.57,2.0,1
15375.0,2017-12-01,Debt consolidation,605xx,IL,22.76,10.0,1
15000.0,2017-12-01,Debt consolidation,605xx,IL,23.39,10.0,1
12000.0,2017-12-01,Credit card refinancing,605xx,IL,35.44,10.0,1
10000.0,2017-12-01,Credit card refinancing,605xx,IL,20.69,0.5,1
10000.0,2017-12-01,Credit card refinancing,605xx,IL,14.09,10.0,1
16000.0,2017-12-01,Debt consolidation,605xx,IL,17.7,9.0,1
20000.0,2017-12-01,Credit card refinancing,605xx,IL,21.43,10.0,1
12000.0,2017-12-01,Debt consolidation,605xx,IL,12.8,0.5,1
19200.0,2017-12-01,Debt consolidation,605xx,IL,19.21,6.0,1
12000.0,2017-12-01,Debt consolidation,605xx,IL,12.27,10.0,1
5000.0,2017-12-01,Credit card refinancing,605xx,IL,16.01,6.0,1
20000.0,2017-12-01,Debt consolidation,605xx,IL,3.56,0.5,1
2800.0,2017-12-01,Debt consolidation,605xx,IL,25.22,10.0,1
10000.0,2017-12-01,Debt consolidation,606xx,IL,20.54,10.0,1
33000.0,2017-12-01,Debt consolidation,606xx,IL,18.24,0.5,1
16000.0,2017-12-01,Home improvement,606xx,IL,28.46,10.0,1
6700.0,2017-12-01,Other,606xx,IL,14.07,2.0,1
3500.0,2017-12-01,Other,606xx,IL,16.76,5.0,1
33000.0,2017-12-01,Debt consolidation,606xx,IL,25.88,4.0,1
7000.0,2017-12-01,Other,606xx,IL,2.11,10.0,1
20000.0,2017-12-01,Debt consolidation,606xx,IL,7.75,10.0,1
30000.0,2017-12-01,Credit card refinancing,606xx,IL,38.74,6.0,1
3000.0,2017-12-01,Debt consolidation,606xx,IL,18.64,2.0,1
10000.0,2017-12-01,Debt consolidation,606xx,IL,28.44,7.0,1
34175.0,2017-12-01,Home improvement,606xx,IL,9.41,6.0,1
25000.0,2017-12-01,Debt consolidation,606xx,IL,36.74,5.0,1
7000.0,2017-12-01,Home improvement,606xx,IL,17.43,10.0,1
26000.0,2017-12-01,Business,606xx,IL,6.33,6.0,1
20000.0,2017-12-01,Debt consolidation,606xx,IL,26.62,2.0,1
40000.0,2017-12-01,Debt consolidation,606xx,IL,23.75,9.0,1
3000.0,2017-12-01,Debt consolidation,606xx,IL,19.33,5.0,1
16000.0,2017-12-01,Debt consolidation,606xx,IL,16.51,10.0,1
12000.0,2017-12-01,Credit card refinancing,606xx,IL,16.86,10.0,1
7200.0,2017-12-01,Debt consolidation,606xx,IL,28.34,2.0,1
9000.0,2017-12-01,Debt consolidation,606xx,IL,27.97,7.0,1
25300.0,2017-12-01,Home improvement,606xx,IL,19.37,9.0,1
10000.0,2017-12-01,Home buying,606xx,IL,13.8,2.0,1
10000.0,2017-12-01,Credit card refinancing,606xx,IL,19.2,1.0,1
9675.0,2017-12-01,Debt consolidation,606xx,IL,5.11,4.0,1
40000.0,2017-12-01,Debt consolidation,606xx,IL,12.25,10.0,1
16000.0,2017-12-01,Debt consolidation,606xx,IL,39.73,0.5,1
8000.0,2017-12-01,Other,606xx,IL,3.77,3.0,1
20000.0,2017-12-01,Other,606xx,IL,2.53,7.0,1
6600.0,2017-12-01,Credit card refinancing,606xx,IL,14.31,4.0,1
14000.0,2017-12-01,Credit card refinancing,606xx,IL,9.4,5.0,1
16000.0,2017-12-01,Debt consolidation,606xx,IL,14.11,10.0,1
9600.0,2017-12-01,Debt consolidation,606xx,IL,31.55,2.0,1
28000.0,2017-12-01,Credit card refinancing,606xx,IL,15.45,8.0,1
6000.0,2017-12-01,Business,606xx,IL,8.04,4.0,1
12800.0,2017-12-01,Vacation,606xx,IL,15.45,3.0,1
12800.0,2017-12-01,Debt consolidation,606xx,IL,11.11,0.5,1
15000.0,2017-12-01,Debt consolidation,606xx,IL,14.92,9.0,1
40000.0,2017-12-01,Credit card refinancing,606xx,IL,11.88,1.0,1
8000.0,2017-12-01,Other,606xx,IL,27.4,10.0,1
3000.0,2017-12-01,Credit card refinancing,606xx,IL,6.56,2.0,1
10000.0,2017-12-01,Major purchase,606xx,IL,9.58,5.0,1
10000.0,2017-12-01,Debt consolidation,606xx,IL,8.2,1.0,1
35000.0,2017-12-01,Credit card refinancing,606xx,IL,21.59,1.0,1
25000.0,2017-12-01,Debt consolidation,606xx,IL,22.77,2.0,1
12800.0,2017-12-01,Home improvement,606xx,IL,27.41,6.0,1
20000.0,2017-12-01,Debt consolidation,606xx,IL,7.95,0.5,1
6000.0,2017-12-01,Credit card refinancing,606xx,IL,22.3,7.0,1
4000.0,2017-12-01,Vacation,606xx,IL,9.09,1.0,1
20000.0,2017-12-01,Home buying,606xx,IL,25.72,10.0,1
8500.0,2017-12-01,Credit card refinancing,606xx,IL,5.83,10.0,1
15000.0,2017-12-01,Debt consolidation,607xx,IL,22.32,3.0,1
35000.0,2017-12-01,Debt consolidation,608xx,IL,17.49,2.0,1
10000.0,2017-12-01,Credit card refinancing,608xx,IL,16.7,2.0,1
21000.0,2017-12-01,Credit card refinancing,608xx,IL,12.72,3.0,1
8000.0,2017-12-01,Debt consolidation,608xx,IL,36.4,1.0,1
5000.0,2017-12-01,Credit card refinancing,609xx,IL,5.28,6.0,1
15000.0,2017-12-01,Debt consolidation,609xx,IL,3.54,1.0,1
20000.0,2017-12-01,Debt consolidation,609xx,IL,26.89,1.0,1
36950.0,2017-12-01,Debt consolidation,609xx,IL,14.1,2.0,1
15000.0,2017-12-01,Debt consolidation,610xx,IL,26.13,9.0,1
16000.0,2017-12-01,Debt consolidation,610xx,IL,29.35,10.0,1
15000.0,2017-12-01,Debt consolidation,610xx,IL,9.43,3.0,1
15000.0,2017-12-01,Debt consolidation,611xx,IL,18.19,10.0,1
15000.0,2017-12-01,Credit card refinancing,611xx,IL,29.45,0.5,1
10000.0,2017-12-01,Debt consolidation,613xx,IL,19.02,6.0,1
12600.0,2017-12-01,Debt consolidation,613xx,IL,31.44,10.0,1
6000.0,2017-12-01,Credit card refinancing,614xx,IL,11.78,6.0,1
8000.0,2017-12-01,Debt consolidation,615xx,IL,33.51,3.0,1
40000.0,2017-12-01,Credit card refinancing,616xx,IL,12.03,10.0,1
2400.0,2017-12-01,Debt consolidation,616xx,IL,12.4,1.0,1
18000.0,2017-12-01,Credit card refinancing,617xx,IL,14.03,10.0,1
24500.0,2017-12-01,Credit card refinancing,617xx,IL,10.1,2.0,1
32000.0,2017-12-01,Debt consolidation,617xx,IL,21.7,6.0,1
24000.0,2017-12-01,Debt consolidation,617xx,IL,27.12,0.5,1
35000.0,2017-12-01,Debt consolidation,617xx,IL,18.28,10.0,1
11500.0,2017-12-01,Credit card refinancing,618xx,IL,29.95,6.0,1
33150.0,2017-12-01,Debt consolidation,618xx,IL,17.0,10.0,1
1450.0,2017-12-01,Major purchase,618xx,IL,23.25,7.0,1
10000.0,2017-12-01,Credit card refinancing,618xx,IL,14.46,6.0,1
28500.0,2017-12-01,Debt consolidation,619xx,IL,14.31,10.0,1
21000.0,2017-12-01,Credit card refinancing,620xx,IL,20.26,3.0,1
10000.0,2017-12-01,Home improvement,620xx,IL,1.43,2.0,1
12000.0,2017-12-01,Debt consolidation,620xx,IL,24.93,10.0,1
38000.0,2017-12-01,Debt consolidation,622xx,IL,47.56,4.0,1
12000.0,2017-12-01,Other,623xx,IL,11.52,10.0,1
16000.0,2017-12-01,Debt consolidation,624xx,IL,28.34,10.0,1
12000.0,2017-12-01,Credit card refinancing,624xx,IL,26.63,6.0,1
30000.0,2017-12-01,Credit card refinancing,625xx,IL,47.41,6.0,1
18000.0,2017-12-01,Debt consolidation,625xx,IL,16.97,10.0,1
3000.0,2017-12-01,Car financing,625xx,IL,34.45,10.0,1
5000.0,2017-12-01,Credit card refinancing,625xx,IL,35.4,6.0,1
25000.0,2017-12-01,Debt consolidation,625xx,IL,38.97,10.0,1
12000.0,2017-12-01,Debt consolidation,626xx,IL,12.91,10.0,1
24000.0,2017-12-01,Debt consolidation,627xx,IL,22.1,4.0,1
25000.0,2017-12-01,Debt consolidation,627xx,IL,56.05,10.0,1
1700.0,2017-12-01,Credit card refinancing,627xx,IL,3.48,10.0,1
10000.0,2017-12-01,Credit card refinancing,628xx,IL,13.77,6.0,1
7950.0,2017-12-01,Debt consolidation,629xx,IL,34.0,4.0,1
8000.0,2017-12-01,Other,629xx,IL,28.81,3.0,1
35000.0,2017-12-01,Debt consolidation,629xx,IL,29.34,8.0,1
10000.0,2017-12-01,Credit card refinancing,629xx,IL,12.6,2.0,1
12000.0,2017-12-01,Debt consolidation,629xx,IL,9.04,10.0,1
10000.0,2017-12-01,Home improvement,460xx,IN,7.16,2.0,1
7700.0,2017-12-01,Other,460xx,IN,8.36,1.0,1
25000.0,2017-12-01,Debt consolidation,460xx,IN,2.1,9.0,1
30000.0,2017-12-01,Major purchase,460xx,IN,24.9,0.5,1
10000.0,2017-12-01,Credit card refinancing,460xx,IN,11.06,3.0,1
20000.0,2017-12-01,Debt consolidation,460xx,IN,34.61,10.0,1
19000.0,2017-12-01,Debt consolidation,460xx,IN,24.74,4.0,1
17000.0,2017-12-01,Credit card refinancing,460xx,IN,7.74,4.0,1
12000.0,2017-12-01,Debt consolidation,460xx,IN,6.71,10.0,1
2500.0,2017-12-01,Other,460xx,IN,22.01,2.0,1
35000.0,2017-12-01,Debt consolidation,460xx,IN,10.11,5.0,1
5550.0,2017-12-01,Credit card refinancing,461xx,IN,21.21,10.0,1
10000.0,2017-12-01,Debt consolidation,461xx,IN,33.98,10.0,1
9600.0,2017-12-01,Debt consolidation,461xx,IN,15.96,10.0,1
8000.0,2017-12-01,Debt consolidation,461xx,IN,31.69,6.0,1
16000.0,2017-12-01,Debt consolidation,461xx,IN,48.99,10.0,1
10000.0,2017-12-01,Home improvement,461xx,IN,25.3,10.0,1
28800.0,2017-12-01,Credit card refinancing,462xx,IN,54.2,10.0,1
1000.0,2017-12-01,Other,462xx,IN,10.77,3.0,1
4000.0,2017-12-01,Medical expenses,462xx,IN,21.3,1.0,1
